num,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,class
8742,9.15496,0.13268058,4.652093,617.3857143,3894,43217,5
8743,1.477315,0.021410362,0.920759,951.5142857,1514,66606,5
8744,0.036671,0.000531464,0.013453,1188.942857,1514,83226,5
8745,0.015296,0.000221681,0.002049,1211.342857,1514,84794,5
8746,0.069431,0.001006246,0.029252,942.2,1514,65954,5
8747,0.068828,0.000997507,0.029252,951.9428571,1514,66636,5
8748,0.010227,0.000148217,0.001619,1241.228571,1392,86886,5
8749,0.01,0.000144928,0.000825,1141.557143,1392,79909,5
8750,0.014475,0.000209783,0.000934,2564.457143,13654,179512,4
8751,0.014494,0.000210058,0.000947,2564.457143,13654,179512,4
8752,0.015504,0.000224696,0.000947,2662.057143,13654,186344,4
8753,0.015432,0.000223652,0.000923,2700.914286,13654,189064,4
8754,0.015428,0.000223594,0.000924,2700.914286,15014,189064,4
8755,0.014582,0.000211333,0.000981,2642.628571,15014,184984,4
8756,0.014599,0.00021158,0.000981,2545.571429,13654,178190,4
8757,0.014558,0.000210986,0.000955,2581.6,13654,180712,4
8758,0.015683,0.00022729,0.000987,2754,13654,192780,4
8759,0.014926,0.000216319,0.000987,2582.057143,13654,180744,4
8760,0.013908,0.000201565,0.000956,2565,15014,179550,4
8761,0.014876,0.000215594,0.000954,2603.857143,16374,182270,4
8762,0.013905,0.000201522,0.000954,2467.942857,16374,172756,4
8763,0.013873,0.000201058,0.00095,2584.428571,16374,180910,4
8764,0.014751,0.000213783,0.000957,2739.771429,16374,191784,4
8765,0.014687,0.000212855,0.000971,2563.085714,15014,179416,4
8766,0.013746,0.000199217,0.000985,2524.228571,16374,176696,4
8767,0.014629,0.000212014,0.000985,2545.571429,16374,178190,4
8768,0.014641,0.000212188,0.000939,2545.571429,16374,178190,4
8769,0.015589,0.000225928,0.000947,2720.342857,17734,190424,4
8770,0.015573,0.000225696,0.000947,2836.914286,17734,198584,4
8771,0.016509,0.000239261,0.000942,3011.685714,15014,210818,4
8772,0.015715,0.000227754,0.000937,2920.857143,15014,204460,4
8773,0.014725,0.000213406,0.00095,2571.314286,15014,179992,4
8774,0.014687,0.000212855,0.000961,2562.628571,15014,179384,4
8775,0.014734,0.000213536,0.000961,2776.257143,15014,194338,4
8776,0.015679,0.000227232,0.000946,2817.485714,15014,197224,4
8777,0.015686,0.000227333,0.000946,2739.771429,15014,191784,4
8778,0.015586,0.000225884,0.000936,2759.2,13654,193144,4
8779,0.014582,0.000211333,0.000928,2602.4,13654,182168,4
8780,0.015538,0.000225188,0.00093,2738.314286,13654,191682,4
8781,0.015503,0.000224681,0.00093,2778.628571,15014,194504,4
8782,0.014652,0.000212348,0.000985,2662.142857,15014,186350,4
8783,0.015547,0.000225319,0.000985,2836.914286,15014,198584,4
8784,0.015551,0.000225377,0.000948,2798.057143,19094,195864,4
8785,0.015579,0.000225783,0.000948,2759.2,19094,193144,4
8786,0.01547,0.000224203,0.000931,2739.771429,15014,191784,4
8787,0.0156,0.000226087,0.000931,2953.4,15014,206738,4
8788,0.01551,0.000224783,0.000953,2758.885714,15014,193122,4
8789,0.013651,0.000197841,0.000953,2351.057143,13654,164574,4
8790,0.014622,0.000211913,0.000943,2487.285714,13654,174110,4
8791,0.01449,0.00021,0.000942,2542.657143,13654,177986,4
8792,0.014552,0.000210899,0.00098,2600.942857,13654,182066,4
8793,0.014619,0.00021187,0.00098,2565,13654,179550,4
8794,0.014666,0.000212551,0.000938,2584.428571,15014,180910,4
8795,0.015481,0.000224362,0.000938,2720.342857,15014,190424,4
8796,0.014611,0.000211754,0.00094,2681.485714,16374,187704,4
8797,0.014675,0.000212681,0.00094,2738.771429,16374,191714,4
8798,0.014583,0.000211348,0.000936,2581.971429,15014,180738,4
8799,0.014592,0.000211478,0.00093,2522.314286,15014,176562,4
8800,0.014583,0.000211348,0.000929,2543.2,15014,178024,4
8801,0.014543,0.000210768,0.000929,2526.142857,15014,176830,4
8802,0.015482,0.000224377,0.000945,2700.914286,19094,189064,4
8803,0.015637,0.000226623,0.000945,2720.342857,19094,190424,4
8804,0.014729,0.000213464,0.000953,2526.142857,13654,176830,4
8805,0.014726,0.00021342,0.000953,2623.285714,15014,183630,4
8806,0.016504,0.000239188,0.000953,2914.542857,15014,204018,4
8807,0.015632,0.000226551,0.000953,2738.314286,13654,191682,4
8808,0.014684,0.000212812,0.000947,2660.685714,16374,186248,4
8809,0.015688,0.000227362,0.000943,2699.914286,16374,188994,4
8810,0.015752,0.00022829,0.000954,2758.2,19094,193074,4
8811,0.014771,0.000214072,0.000954,2836.914286,19094,198584,4
8812,0.014594,0.000211507,0.000952,2700.914286,16374,189064,4
8813,0.014549,0.000210855,0.000938,2505.8,15014,175406,4
8814,0.013813,0.000200188,0.000958,2389.314286,13654,167252,4
8815,0.014853,0.000215261,0.000958,2662.142857,15014,186350,4
8816,0.014641,0.000212188,0.000948,2630.057143,15014,184104,4
8817,0.01461,0.000211739,0.000946,2532.914286,13654,177304,4
8818,0.015632,0.000226551,0.000946,2700.914286,15014,189064,4
8819,0.015567,0.000225609,0.000937,2681.485714,15014,187704,4
8820,0.01308,0.000189565,0.001021,2247.028571,14654,157292,4
8821,0.012967,0.000187928,0.001021,2247.028571,14654,157292,4
8822,0.013855,0.000200797,0.00097,2394.8,14654,167636,4
8823,0.013911,0.000201609,0.00097,2394.8,14654,167636,4
8824,0.01389,0.000201304,0.00095,2436.514286,14654,170556,4
8825,0.014018,0.000203159,0.000954,2436.514286,14654,170556,4
8826,0.014009,0.000203029,0.000958,2415.657143,14654,169096,4
8827,0.013084,0.000189623,0.00097,2309.6,17574,161672,4
8828,0.013093,0.000189754,0.00097,2288.742857,17574,160212,4
8829,0.013934,0.000201942,0.000967,2519.857143,14654,176390,4
8830,0.013833,0.000200478,0.000967,2394.8,14654,167636,4
8831,0.012902,0.000186986,0.000981,2311.457143,14654,161802,4
8832,0.013928,0.000201855,0.000985,2436.514286,14654,170556,4
8833,0.014036,0.00020342,0.000985,2434.657143,14654,170426,4
8834,0.014071,0.000203928,0.000949,2434.657143,14654,170426,4
8835,0.013051,0.000189145,0.000951,2436.514286,14654,170556,4
8836,0.01296,0.000187826,0.000952,2436.514286,14654,170556,4
8837,0.013012,0.00018858,0.000965,2228.028571,17574,155962,4
8838,0.013079,0.000189551,0.000965,2394.8,17574,167636,4
8839,0.013957,0.000202275,0.000954,2436.514286,14654,170556,4
8840,0.013086,0.000189652,0.000955,2288.742857,14654,160212,4
8841,0.013936,0.000201971,0.000977,2413.8,14654,168966,4
8842,0.013078,0.000189536,0.000977,2478.228571,14654,173476,4
8843,0.013186,0.000191101,0.000982,2478.228571,17574,173476,4
8844,0.013228,0.00019171,0.001034,2269.742857,17574,158882,4
8845,0.013261,0.000192188,0.001034,2311.457143,14654,161802,4
8846,0.014069,0.000203899,0.000994,2455.514286,14654,171886,4
8847,0.013915,0.000201667,0.000994,2413.8,14654,168966,4
8848,0.012901,0.000186971,0.000942,2436.514286,14654,170556,4
8849,0.012913,0.000187145,0.000955,2436.514286,14654,170556,4
8850,0.013881,0.000201174,0.000966,2353.085714,14654,164716,4
8851,0.013071,0.000189435,0.000966,2394.8,14654,167636,4
8852,0.013128,0.000190261,0.000975,2269.742857,14654,158882,4
8853,0.012942,0.000187565,0.000969,2228.028571,14654,155962,4
8854,0.013872,0.000201043,0.000988,2436.514286,14654,170556,4
8855,0.01382,0.00020029,0.000988,2415.657143,14654,169096,4
8856,0.013841,0.000200594,0.00096,2373.942857,14654,166176,4
8857,0.013829,0.00020042,0.000969,2434.657143,14654,170426,4
8858,0.013803,0.000200043,0.001006,2434.657143,14654,170426,4
8859,0.013841,0.000200594,0.001006,2394.8,14654,167636,4
8860,0.013731,0.000199,0.000932,2394.8,14654,167636,4
8861,0.013921,0.000201754,0.000991,2457.371429,16114,172016,4
8862,0.014037,0.000203435,0.000991,2457.371429,16114,172016,4
8863,0.012955,0.000187754,0.000983,2413.8,14654,168966,4
8864,0.012974,0.000188029,0.000984,2413.8,14654,168966,4
8865,0.013784,0.000199768,0.000984,2353.085714,14654,164716,4
8866,0.014757,0.00021387,0.001012,2353,17574,164710,4
8867,0.013784,0.000199768,0.001012,2394.8,23414,167636,4
8868,0.014696,0.000212986,0.001832,2478.142857,23414,173470,4
8869,0.015552,0.000225391,0.001832,2476.285714,21954,173340,4
8870,0.013662,0.000198,0.001847,2393.028571,21954,167512,4
8871,0.014634,0.000212087,0.001847,2540.8,24874,177856,4
8872,0.014618,0.000211855,0.001832,2519.942857,24874,176396,4
8873,0.013734,0.000199043,0.000987,2311.371429,20494,161796,4
8874,0.013641,0.000197696,0.000952,2353.085714,17574,164716,4
8875,0.013758,0.000199391,0.000963,2436.514286,17574,170556,4
8876,0.013671,0.00019813,0.000963,2434.657143,17574,170426,4
8877,0.014687,0.000212855,0.000982,2330.285714,17574,163120,4
8878,0.013729,0.000198971,0.000982,2227.942857,20494,155956,4
8879,0.013757,0.000199377,0.001859,2582.6,20494,180782,4
8880,0.01394,0.000202029,0.001859,2707.657143,23414,189536,4
8881,0.01373,0.000198986,0.002739,2394.971429,24874,167648,4
8882,0.013735,0.000199058,0.002739,2393.114286,24874,167518,4
8883,0.012905,0.000187029,0.000978,2518.171429,21954,176272,4
8884,0.012864,0.000186435,0.000989,2248.885714,27794,157422,4
8885,0.015607,0.000226188,0.001832,2499,29254,174930,4
8886,0.014471,0.000209725,0.001832,2665.942857,29254,186616,4
8887,0.01371,0.000198696,0.000936,2415.657143,20494,169096,4
8888,0.015544,0.000225275,0.000936,2497.057143,17574,174794,4
8889,0.014763,0.000213957,0.001042,2518,17574,176260,4
8890,0.750481,0.010876536,0.124946,905.9857143,1514,63419,3
8891,0.318338,0.004613594,0.124946,1001.4,1514,70098,3
8892,0.190244,0.002757159,0.12482,1025.214286,1514,71765,3
8893,0.123013,0.001782797,0.073974,1096.857143,1514,76780,3
8894,0.124147,0.001799232,0.074823,1117.714286,1514,78240,3
8895,0.123207,0.001785609,0.074823,1055.142857,1514,73860,3
8896,0.129028,0.001869971,0.074919,1055.142857,1514,73860,3
8897,0.125548,0.001819536,0.074919,1055.142857,1514,73860,3
8898,0.053652,0.000777565,0.007528,1055.142857,1514,73860,3
8899,0.057111,0.000827696,0.007528,1055.142857,1514,73860,3
8900,0.055161,0.000799435,0.006977,1034.285714,1514,72400,3
8901,0.052944,0.000767304,0.006977,1055.142857,1514,73860,3
8902,0.065963,0.000955986,0.007315,1055.142857,1514,73860,3
8903,0.0604,0.000875362,0.007315,1055.142857,1514,73860,3
8904,0.054528,0.000790261,0.005075,1055.142857,1514,73860,3
8905,0.034547,0.000500681,0.005075,1201.142857,1514,84080,3
8906,0.018373,0.000266275,0.004132,1263.714286,1514,88460,3
8907,0.030916,0.000448058,0.004132,1117.714286,1514,78240,3
8908,0.035389,0.000512884,0.004035,1076,1514,75320,3
8909,0.031585,0.000457754,0.004035,1055.142857,1514,73860,3
8910,0.043307,0.000627638,0.008112,1055.142857,1514,73860,3
8911,1.159796,0.016808638,0.995769,1117.285714,1514,78210,3
8912,1.136641,0.016473058,0.995769,1138.142857,1514,79670,3
8913,0.016298,0.000236203,0.001496,1096.857143,1514,76780,3
8914,0.014813,0.000214681,0.000913,1096.857143,1514,76780,3
8915,0.01411,0.000204493,0.00141,1138.571429,1514,79700,3
8916,0.014697,0.000213,0.00141,1138.571429,1514,79700,3
8917,0.017,0.000246377,0.002519,1180.285714,1514,82620,3
8918,0.028222,0.000409014,0.003404,1159.428571,1514,81160,3
8919,0.032296,0.000468058,0.003404,1096.857143,1514,76780,3
8920,0.018738,0.000271565,0.002111,1159.428571,1514,81160,3
8921,0.011354,0.000164551,0.001235,1201.142857,1514,84080,3
8922,0.020606,0.000298638,0.002436,1159.428571,1514,81160,3
8923,0.0276,0.0004,0.002965,1159.428571,1514,81160,3
8924,0.017829,0.000258391,0.002965,1263.714286,1514,88460,3
8925,0.11099,0.001608551,0.099007,1229.5,1514,86065,3
8926,0.112571,0.001631464,0.099007,1187.785714,1514,83145,3
8927,0.015531,0.000225087,0.001782,1180.285714,1514,82620,3
8928,0.028096,0.000407188,0.002609,1096.857143,1514,76780,3
8929,0.030558,0.00044287,0.003547,1138.571429,1514,79700,3
8930,0.021741,0.000315087,0.003547,1159.428571,1514,81160,3
8931,0.201872,0.002925681,0.161601,1195.214286,1514,83665,3
8932,0.196301,0.002844942,0.161601,1216.071429,1514,85125,3
8933,0.013664,0.000198029,0.001579,1201.142857,1514,84080,3
8934,0.013304,0.000192812,0.001377,1242.857143,1514,87000,3
8935,0.014013,0.000203087,0.001377,1222,1514,85540,3
8936,0.01516,0.00021971,0.000999,1138.571429,1514,79700,3
8937,0.014788,0.000214319,0.000991,1138.571429,1514,79700,3
8938,0.01776,0.000257391,0.004568,1180.285714,1514,82620,3
8939,0.016813,0.000243667,0.004568,1222,1514,85540,3
8940,0.01363,0.000197536,0.001345,1222,1514,85540,3
8941,0.014311,0.000207406,0.001345,1159.428571,1514,81160,3
8942,0.014773,0.000214101,0.00265,1159.428571,1514,81160,3
8943,0.014722,0.000213362,0.00265,1159.428571,1514,81160,3
8944,0.092118,0.001335043,0.07729,1166.928571,1514,81685,3
8945,0.089996,0.00130429,0.07729,1250.357143,1514,87525,3
8946,0.012703,0.000184101,0.00229,1263.714286,1514,88460,3
8947,0.015219,0.000220565,0.00229,1222,1514,85540,3
8948,0.01499,0.000217246,0.001988,1242.857143,1514,87000,3
8949,0.01773,0.000256957,0.003916,1193.657143,1514,83556,3
8950,0.164805,0.002388478,0.126879,1203.014286,1514,84211,3
8951,0.139025,0.002014855,0.126879,1252.214286,1514,87655,3
8952,0.011326,0.000164145,0.0015,1284.571429,1514,89920,3
8953,0.011154,0.000161652,0.001542,1305.428571,1514,91380,3
8954,0.013487,0.000195464,0.001874,1263.714286,1514,88460,3
8955,0.012456,0.000180522,0.001874,1305.428571,1514,91380,3
8956,0.011156,0.000161681,0.001863,1305.428571,1514,91380,3
8957,0.011354,0.000164551,0.001609,1284.571429,1514,89920,3
8958,0.012889,0.000186797,0.001884,1305.428571,1514,91380,3
8959,0.013673,0.000198159,0.001884,1263.714286,1514,88460,3
8960,3.796091,0.055015812,0.377456,138.1428571,870,9670,1
8961,2.853208,0.041350841,0.358224,139.8571429,710,9790,1
8962,2.477857,0.035910971,0.369349,162.8857143,710,11402,1
8963,0.886063,0.012841493,0.090566,175.8142857,678,12307,1
8964,0.763371,0.011063348,0.173685,197.6571429,339,13836,1
8965,2.352118,0.034088667,0.212236,182.4,646,12768,1
8966,3.116536,0.045167188,0.229089,169.7571429,710,11883,1
8967,2.624399,0.038034768,0.229089,201.7714286,710,14124,1
8968,2.602066,0.037711101,0.146717,252.3,1494,17661,1
8969,2.641902,0.038288435,0.163353,250.5571429,1494,17539,1
8970,2.641034,0.038275855,0.188276,232.8428571,1350,16299,1
8971,2.986381,0.043280884,0.188276,233.9428571,1350,16376,1
8972,3.236002,0.04689858,0.242283,219.8,774,15386,1
8973,2.831892,0.041041913,0.242283,180.6571429,774,12646,1
8974,2.889677,0.041879377,0.231149,152.9142857,662,10704,1
8975,2.528995,0.036652101,0.231149,222.2714286,1514,15559,1
8976,2.226407,0.032266768,0.164055,219.1571429,1514,15341,1
8977,2.414109,0.034987087,0.203398,164.7857143,742,11535,1
8978,1.662661,0.024096536,0.203398,240.1428571,1514,16810,1
8979,0.65918,0.009553333,0.083517,425.0428571,1514,29753,1
8980,0.117894,0.001708609,0.011677,802.1857143,1514,56153,1
8981,0.091503,0.00132613,0.006031,1034.285714,1514,72400,1
8982,0.620147,0.008987638,0.358974,930.1714286,1514,65112,1
8983,1.652081,0.023943203,0.358974,519.1857143,1514,36343,1
8984,1.181532,0.017123652,0.098534,205.6285714,838,14394,1
8985,2.244643,0.032531058,0.212804,203.9142857,838,14274,1
8986,3.08599,0.044724493,0.212804,195.6142857,830,13693,1
8987,2.450845,0.035519493,0.20329,179.6571429,774,12576,1
8988,2.576527,0.037340971,0.20329,159.2285714,734,11146,1
8989,3.045023,0.044130768,0.209248,182.1714286,774,12752,1
8990,2.761812,0.040026261,0.209248,205,774,14350,1
8991,2.568905,0.037230507,0.195679,195.3,886,13671,1
8992,3.113317,0.045120536,0.251403,158.6857143,886,11108,1
8993,3.429786,0.049707043,0.251403,164.9285714,798,11545,1
8994,3.004237,0.043539667,0.217276,199.1142857,1350,13938,1
8995,4.340136,0.062900522,0.343692,174.7571429,1350,12233,1
8996,6.220637,0.090154159,0.343692,162.0857143,1158,11346,1
8997,5.592101,0.081044942,0.365725,192.8857143,1158,13502,1
8998,3.807187,0.055176623,0.365725,153.5428571,1046,10748,1
8999,3.742134,0.054233826,0.317052,130.8714286,798,9161,1
9000,3.201389,0.046396942,0.317052,132.7571429,726,9293,1
9001,2.576759,0.037344333,0.190091,116.5571429,750,8159,1
9002,3.195048,0.046305043,0.360219,166.9285714,854,11685,1
9003,3.255076,0.047175014,0.360219,160.8857143,854,11262,1
9004,2.953187,0.042799812,0.205271,143.1857143,1334,10023,1
9005,2.364115,0.034262536,0.205271,187.9857143,1514,13159,1
9006,2.133351,0.03091813,0.291783,173.8,1514,12166,1
9007,2.36426,0.034264638,0.291783,150.5571429,774,10539,1
9008,2.389664,0.034632812,0.292166,144.4428571,1174,10111,1
9009,2.679278,0.038830116,0.292166,126.7714286,1174,8874,1
9010,1.920328,0.027830841,0.216661,233.8571429,1514,16370,1
9011,0.614964,0.008912522,0.128337,375.1571429,1514,26261,1
9012,0.139587,0.002023,0.030128,710.9714286,1514,49768,1
9013,0.095061,0.001377696,0.008913,1034.285714,1514,72400,1
9014,1.262136,0.018291826,0.382628,875.2,1514,61264,1
9015,1.798708,0.026068232,0.382628,415.5714286,1514,29090,1
9016,1.556313,0.022555261,0.266808,155.7285714,702,10901,1
9017,2.112307,0.030613145,0.197259,179.8428571,1514,12589,1
9018,2.310557,0.033486333,0.199554,182.3,1514,12761,1
9019,2.74906,0.039841449,0.217812,184.8714286,766,12941,1
9020,2.705456,0.039209507,0.472373,178.3857143,742,12487,1
9021,2.707552,0.039239884,0.472373,156.7285714,646,10971,1
9022,2.882618,0.041777072,0.218671,166.2142857,678,11635,1
9023,2.669016,0.038681391,0.218671,165.9571429,710,11617,1
9024,2.288559,0.033167522,0.150703,183.8714286,1366,12871,1
9025,2.811658,0.040748667,0.177751,197.2285714,1366,13806,1
9026,2.630835,0.038128043,0.177751,177.9714286,726,12458,1
9027,2.559871,0.03709958,0.288195,165.5,726,11585,1
9028,2.772546,0.040181826,0.288195,163.8285714,742,11468,1
9029,2.538433,0.036788884,0.148215,160.0857143,742,11206,1
9030,0.014384,0.000208464,0.007441,1338.871429,1392,93721,4
9031,0.033063,0.000479174,0.025489,1343.128571,1392,94019,4
9032,0.035026,0.000507623,0.025489,1248.671429,1392,87407,4
9033,0.0083,0.00012029,0.001155,1221.828571,1392,85528,4
9034,0.007055,0.000102246,0.000493,1297.357143,1392,90815,4
9035,0.007564,0.000109623,0.000493,1373.071429,1392,96115,4
9036,0.031723,0.000459754,0.02078,1250.257143,1392,87518,4
9037,0.029968,0.000434319,0.02078,1195.414286,1392,83679,4
9038,0.005495,7.96E-05,0.000986,1299.3,1392,90951,4
9039,0.006815,9.88E-05,0.000485,1278.428571,1392,89490,4
9040,0.007509,0.000108826,0.000485,1297.357143,1392,90815,4
9041,0.007518,0.000108957,0.00048,1373.071429,1392,96115,4
9042,0.007656,0.000110957,0.0005,1373.071429,1392,96115,4
9043,0.007626,0.000110522,0.0005,1373.071429,1392,96115,4
9044,0.007979,0.000115638,0.000486,1392,1392,97440,4
9045,0.020158,0.000292145,0.003388,1150.4,1392,80528,4
9046,0.018432,0.00026713,0.003388,1109.285714,1392,77650,4
9047,0.00525,7.61E-05,0.00086,1313.028571,1392,91912,4
9048,0.00649,9.41E-05,0.000511,1297.385714,1392,90817,4
9049,0.006996,0.000101391,0.000511,1242.028571,1392,86942,4
9050,0.00664,9.62E-05,0.000463,1242.057143,1392,86944,4
9051,0.007314,0.000106,0.000463,1259.614286,1392,88173,4
9052,0.007135,0.000103406,0.000518,1278.514286,1392,89496,4
9053,0.007313,0.000105986,0.000518,1354.171429,1392,94792,4
9054,0.007545,0.000109348,0.000485,1392,1392,97440,4
9055,0.007554,0.000109478,0.000497,1354.157143,1392,94791,4
9056,0.007131,0.000103348,0.000497,1297.371429,1392,90816,4
9057,0.007059,0.000102304,0.000522,1262.071429,1392,88345,4
9058,0.007436,0.000107768,0.000522,1250.971429,1392,87568,4
9059,0.006999,0.000101435,0.000514,1267.742857,1392,88742,4
9060,0.006968,0.000100986,0.000458,1278.842857,1392,89519,4
9061,0.006957,0.000100826,0.000458,1223.285714,1392,85630,4
9062,0.006556,9.50E-05,0.001063,1223.328571,1392,85633,4
9063,0.007108,0.000103014,0.001063,1278.514286,1392,89496,4
9064,0.007076,0.000102551,0.000553,1278.514286,1392,89496,4
9065,0.007061,0.000102333,0.000553,1259.785714,1392,88185,4
9066,0.007092,0.000102783,0.000529,1278.7,1392,89509,4
9067,0.007487,0.000108507,0.000529,1278.514286,1392,89496,4
9068,0.006957,0.000100826,0.000782,1207.042857,1392,84493,4
9069,0.006593,9.56E-05,0.000782,1244.871429,1392,87141,4
9070,0.007129,0.000103319,0.000698,1278.514286,1392,89496,4
9071,0.007122,0.000103217,0.000698,1259.6,1392,88172,4
9072,0.007093,0.000102797,0.000466,1278.514286,1392,89496,4
9073,0.006996,0.000101391,0.000466,1242.085714,1392,86946,4
9074,0.00691,0.000100145,0.000819,1242.085714,1392,86946,4
9075,0.007041,0.000102043,0.000819,1267.471429,1392,88723,4
9076,0.007102,0.000102928,0.000506,1267.471429,1392,88723,4
9077,0.007077,0.000102565,0.000499,1278.514286,1392,89496,4
9078,0.007073,0.000102507,0.000488,1278.514286,1392,89496,4
9079,0.007046,0.000102116,0.000488,1259.785714,1392,88185,4
9080,0.006969,0.000101,0.000442,1240.871429,1392,86861,4
9081,0.007049,0.000102159,0.000459,1259.785714,1392,88185,4
9082,0.00707,0.000102464,0.000475,1278.7,1392,89509,4
9083,0.006998,0.00010142,0.000475,1278.514286,1392,89496,4
9084,0.007051,0.000102188,0.000497,1267.371429,1392,88716,4
9085,0.007045,0.000102101,0.000497,1248.457143,1392,87392,4
9086,0.0071,0.000102899,0.000474,1259.6,1392,88172,4
9087,0.007029,0.00010187,0.000477,1278.7,1392,89509,4
9088,0.00708,0.000102609,0.000591,1278.7,1392,89509,4
9089,0.006645,9.63E-05,0.000531,1267.571429,1392,88730,4
9090,0.007047,0.00010213,0.000531,1248.657143,1392,87406,4
9091,0.007098,0.00010287,0.000492,1259.6,1392,88172,4
9092,0.007363,0.00010671,0.000496,1259.785714,1392,88185,4
9093,0.007015,0.000101667,0.000507,1259.785714,1392,88185,4
9094,0.007065,0.000102391,0.000507,1278.514286,1392,89496,4
9095,0.006991,0.000101319,0.000465,1278.514286,1392,89496,4
9096,0.007033,0.000101928,0.000465,1259.6,1392,88172,4
9097,0.006984,0.000101217,0.000472,1241.057143,1392,86874,4
9098,0.00699,0.000101304,0.000472,1259.971429,1392,88198,4
9099,0.007036,0.000101971,0.00047,1278.514286,1392,89496,4
9100,0.1398,0.002026087,0.008567,1017.1,1514,71197,2
9101,0.153597,0.002226043,0.008567,996.2428571,1514,69737,2
9102,0.149558,0.002167507,0.016505,1002.657143,1514,70186,2
9103,0.159217,0.002307493,0.016505,1038.642857,1514,72705,2
9104,0.177237,0.002568652,0.02356,1028.557143,1514,71999,2
9105,0.20004,0.00289913,0.027147,991.8857143,1514,69432,2
9106,0.177991,0.00257958,0.027147,1012.742857,1514,70892,2
9107,0.199896,0.002897043,0.011515,1002.657143,1514,70186,2
9108,0.183876,0.00266487,0.011484,981.2,1514,68684,2
9109,0.151778,0.002199681,0.030675,976.1571429,1514,68331,2
9110,0.214191,0.003104217,0.030675,976.0714286,1514,68325,2
9111,0.177373,0.002570623,0.024661,1012.742857,1514,70892,2
9112,0.191688,0.002778087,0.016414,986.9285714,1514,69085,2
9113,0.250369,0.003628536,0.021033,934.5285714,1514,65417,2
9114,0.197659,0.002864623,0.021033,991.9714286,1514,69438,2
9115,0.224329,0.003251145,0.025393,986.9285714,1514,69085,2
9116,0.206017,0.002985754,0.025393,986.9285714,1514,69085,2
9117,0.176202,0.002553652,0.016768,1054.457143,1514,73812,2
9118,0.193012,0.002797275,0.016429,1038.642857,1514,72705,2
9119,0.231362,0.003353072,0.016429,991.8857143,1514,69432,2
9120,0.206909,0.002998681,0.01537,997.6142857,1514,69833,2
9121,0.176404,0.00255658,0.008217,1034.285714,1514,72400,2
9122,0.155438,0.002252725,0.008132,1034.285714,1514,72400,2
9123,0.127878,0.001853304,0.007994,1034.285714,1514,72400,2
9124,0.1366,0.00197971,0.008759,1013.428571,1514,70940,2
9125,0.147143,0.002132507,0.008759,1013.428571,1514,70940,2
9126,0.126673,0.001835841,0.008414,1055.142857,1514,73860,2
9127,0.108953,0.001579029,0.006989,1034.285714,1514,72400,2
9128,0.113938,0.001651275,0.008667,1027.871429,1514,71951,2
9129,0.119982,0.00173887,0.008667,1027.871429,1514,71951,2
9130,0.198744,0.002880348,0.040273,958.2857143,1514,67080,2
9131,0.339476,0.004919942,0.053518,989.4,1514,69258,2
9132,0.387993,0.005623087,0.053518,992.1428571,1514,69450,2
9133,0.41774,0.006054203,0.041119,950.2571429,1514,66518,2
9134,0.40532,0.005874203,0.041119,950.3428571,1514,66524,2
9135,0.506583,0.007341783,0.10383,971.2,1514,67984,2
9136,0.321079,0.004653319,0.10383,1174.557143,1514,82219,2
9137,0.198518,0.002877072,0.060997,1137.971429,1514,79658,2
9138,0.307244,0.004452812,0.060997,971.1142857,1514,67978,2
9139,0.208943,0.003028159,0.021371,997.6142857,1514,69833,2
9140,0.195485,0.002833116,0.008391,1018.471429,1514,71293,2
9141,0.176396,0.002556464,0.008199,1018.471429,1514,71293,2
9142,0.169591,0.002457841,0.008726,1013.428571,1514,70940,2
9143,0.174782,0.002533072,0.008726,1034.285714,1514,72400,2
9144,0.152677,0.00221271,0.008384,1034.285714,1514,72400,2
9145,0.141091,0.002044797,0.010053,1013.428571,1514,70940,2
9146,0.142429,0.002064188,0.010053,1034.285714,1514,72400,2
9147,0.135514,0.001963971,0.007832,1055.142857,1514,73860,2
9148,0.131699,0.001908681,0.008838,1055.142857,1514,73860,2
9149,0.127369,0.001845928,0.008838,1034.285714,1514,72400,2
9150,0.112989,0.001637522,0.008404,1034.285714,1514,72400,2
9151,0.105029,0.001522159,0.007437,1034.285714,1514,72400,2
9152,0.119594,0.001733246,0.009957,1034.285714,1514,72400,2
9153,0.119677,0.001734449,0.009957,1055.142857,1514,73860,2
9154,0.104869,0.001519841,0.008651,1096.857143,1514,76780,2
9155,0.091435,0.001325145,0.01259,1138.571429,1514,79700,2
9156,0.102827,0.001490246,0.01259,1076,1514,75320,2
9157,0.107739,0.001561435,0.008428,1034.285714,1514,72400,2
9158,0.074056,0.001073275,0.007069,1076,1514,75320,2
9159,0.050553,0.000732652,0.007968,1159.428571,1514,81160,2
9160,0.053676,0.000777913,0.01092,1205.057143,1514,84354,2
9161,0.134591,0.001950594,0.017818,1121.628571,1514,78514,2
9162,0.154283,0.002235986,0.017818,1138.571429,1514,79700,2
9163,0.102702,0.001488435,0.01627,1189.685714,1514,83278,2
9164,0.104617,0.001516188,0.01627,1210.542857,1514,84738,2
9165,0.098651,0.001429725,0.01615,1222,1514,85540,2
9166,0.080735,0.001170072,0.013915,1201.142857,1514,84080,2
9167,0.066975,0.000970652,0.009036,1222,1514,85540,2
9168,0.065316,0.000946609,0.008495,1222,1514,85540,2
9169,0.061039,0.000884623,0.008495,1201.142857,1514,84080,2
